Date,oil,spy,vix
2015-06-24,60.27000045776367,2108.580078125,13.260000228881836
2015-06-25,59.70000076293945,2102.31005859375,14.010000228881836
2015-06-26,59.630001068115234,2101.489990234375,14.020000457763672
2015-06-29,58.33000183105469,2057.639892578125,18.850000381469727
2015-06-30,59.470001220703125,2063.110107421875,18.229999542236328
2015-07-01,56.959999084472656,2077.419921875,16.09000015258789
2015-07-02,56.93000030517578,2076.780029296875,16.790000915527344
2015-07-06,52.529998779296875,2068.760009765625,17.010000228881836
2015-07-07,52.33000183105469,2081.340087890625,16.09000015258789
2015-07-08,51.650001525878906,2046.6800537109375,19.65999984741211
2015-07-09,52.779998779296875,2051.31005859375,19.969999313354492
2015-07-10,52.7400016784668,2076.6201171875,16.829999923706055
2015-07-13,52.20000076293945,2099.60009765625,13.899999618530273
2015-07-14,53.040000915527344,2108.949951171875,13.369999885559082
2015-07-15,51.40999984741211,2107.39990234375,13.229999542236328
2015-07-16,50.90999984741211,2124.2900390625,12.109999656677246
2015-07-17,50.88999938964844,2126.639892578125,11.949999809265137
2015-07-20,50.150001525878906,2128.280029296875,12.25
2015-07-21,50.36000061035156,2119.2099609375,12.220000267028809
2015-07-22,49.189998626708984,2114.14990234375,12.119999885559082
2015-07-23,48.45000076293945,2102.14990234375,12.640000343322754
2015-07-24,48.13999938964844,2079.64990234375,13.739999771118164
2015-07-27,47.38999938964844,2067.639892578125,15.600000381469727
2015-07-28,47.97999954223633,2093.25,13.4399995803833
2015-07-29,48.790000915527344,2108.570068359375,12.5
2015-07-30,48.52000045776367,2108.6298828125,12.130000114440918
2015-07-31,47.119998931884766,2103.840087890625,12.119999885559082
2015-08-03,45.16999816894531,2098.0400390625,12.5600004196167
2015-08-04,45.7400016784668,2093.320068359375,13.0
2015-08-05,45.150001525878906,2099.840087890625,12.510000228881836
2015-08-06,44.65999984741211,2083.56005859375,13.770000457763672
2015-08-07,43.869998931884766,2077.570068359375,13.390000343322754
2015-08-10,44.959999084472656,2104.179931640625,12.229999542236328
2015-08-11,43.08000183105469,2084.070068359375,13.710000038146973
2015-08-12,43.29999923706055,2086.050048828125,13.609999656677246
2015-08-13,42.22999954223633,2083.389892578125,13.489999771118164
2015-08-14,42.5,2091.5400390625,12.829999923706055
2015-08-17,41.869998931884766,2102.43994140625,13.020000457763672
2015-08-18,42.619998931884766,2096.919921875,13.789999961853027
2015-08-19,40.79999923706055,2079.610107421875,15.25
2015-08-20,41.13999938964844,2035.72998046875,19.139999389648438
2015-08-21,40.45000076293945,1970.8900146484375,28.030000686645508
2015-08-24,38.2400016784668,1893.2099609375,40.7400016784668
2015-08-25,39.310001373291016,1867.6099853515625,36.02000045776367
2015-08-26,38.599998474121094,1940.510009765625,30.31999969482422
2015-08-27,42.560001373291016,1987.6600341796875,26.100000381469727
2015-08-28,45.220001220703125,1988.8699951171875,26.049999237060547
2015-08-31,49.20000076293945,1972.1800537109375,28.43000030517578
2015-09-01,45.40999984741211,1913.8499755859375,31.399999618530273
2015-09-02,46.25,1948.8599853515625,26.09000015258789
2015-09-03,46.75,1951.1300048828125,25.610000610351562
2015-09-04,46.04999923706055,1921.219970703125,27.799999237060547
2015-09-08,45.939998626708984,1969.4100341796875,24.899999618530273
2015-09-09,44.150001525878906,1942.0400390625,26.229999542236328
2015-09-10,45.91999816894531,1952.2900390625,24.3700008392334
2015-09-11,44.630001068115234,1961.050048828125,23.200000762939453
2015-09-14,44.0,1953.030029296875,24.25
2015-09-15,44.59000015258789,1978.0899658203125,22.540000915527344
2015-09-16,47.150001525878906,1995.31005859375,21.350000381469727
2015-09-17,46.900001525878906,1990.199951171875,21.139999389648438
2015-09-18,44.68000030517578,1958.030029296875,22.280000686645508
2015-09-21,46.68000030517578,1966.969970703125,20.139999389648438
2015-09-22,45.83000183105469,1942.739990234375,22.440000534057617
2015-09-23,44.47999954223633,1938.760009765625,22.1299991607666
2015-09-24,44.90999984741211,1932.239990234375,23.469999313354492
2015-09-25,45.70000076293945,1931.3399658203125,23.6200008392334
2015-09-28,44.43000030517578,1881.77001953125,27.6299991607666
