,Date,oil,spy,vix,oil_ma_5,oil_ma_20,oil_lag_1,oil_lag_5,spy_ma_5,spy_ma_20,spy_lag_1,spy_lag_5,vix_ma_5,vix_ma_20,vix_lag_1,vix_lag_5,target
10,2020-03-16,28.700000762939453,2386.1298828125,82.69000244140625,31.854000091552734,43.634999942779544,31.729999542236328,31.1299991607666,2640.279931640625,3001.943981933594,2711.02001953125,2746.56005859375,63.438001251220705,38.850000095367434,57.83000183105469,54.459999084472656,0
11,2020-03-17,26.950000762939453,2529.18994140625,75.91000366210938,30.37200012207031,42.380000019073485,28.700000762939453,34.36000061035156,2569.671923828125,2959.8889770507812,2386.1298828125,2882.22998046875,69.16000213623047,41.9040002822876,82.69000244140625,47.29999923706055,0
12,2020-03-18,20.3700008392334,2398.10009765625,76.44999694824219,27.850000381469727,40.734000015258786,26.950000762939453,32.97999954223633,2501.015966796875,2910.4864868164063,2529.18994140625,2741.3798828125,73.67000122070313,45.007500123977664,75.91000366210938,53.900001525878906,1
13,2020-03-19,25.21999931335449,2409.389892578125,72.0,26.594000244140624,39.30600004196167,20.3700008392334,31.5,2486.765966796875,2862.294482421875,2398.10009765625,2480.639892578125,72.9760009765625,47.829500102996825,76.44999694824219,75.47000122070312,0
14,2020-03-20,22.43000030517578,2304.919921875,66.04000091552734,24.734000396728515,37.758500003814696,25.21999931335449,31.729999542236328,2405.545947265625,2810.652978515625,2409.389892578125,2711.02001953125,74.61800079345703,50.27750015258789,72.0,57.83000183105469,1
15,2020-03-23,23.36000061035156,2237.39990234375,61.59000015258789,23.666000366210938,36.355000019073486,22.43000030517578,28.700000762939453,2375.799951171875,2761.228479003906,2304.919921875,2386.1298828125,70.39800033569335,52.10550012588501,66.04000091552734,82.69000244140625,1
16,2020-03-24,24.01000022888184,2447.330078125,61.66999816894531,23.078000259399413,35.06049995422363,23.36000061035156,26.950000762939453,2359.427978515625,2727.1844848632813,2237.39990234375,2529.18994140625,67.54999923706055,53.796500015258786,61.59000015258789,75.91000366210938,1
17,2020-03-25,24.489999771118164,2475.56005859375,63.95000076293945,23.90200004577637,33.84849996566773,24.01000022888184,20.3700008392334,2374.919970703125,2695.1429931640623,2447.330078125,2398.10009765625,65.05,55.61600008010864,61.66999816894531,76.44999694824219,0
18,2020-03-26,22.600000381469727,2630.070068359375,61.0,23.378000259399414,32.623999977111815,24.489999771118164,25.21999931335449,2419.056005859375,2677.70849609375,2475.56005859375,2409.389892578125,62.85,56.708000087738036,63.95000076293945,72.0,0
19,2020-03-27,21.51000022888184,2541.469970703125,65.54000091552734,23.194000244140625,31.461500072479247,22.600000381469727,22.43000030517578,2466.366015625,2657.07099609375,2630.070068359375,2304.919921875,62.75,57.97950010299682,61.0,66.04000091552734,0
20,2020-03-30,20.09000015258789,2626.64990234375,57.08000183105469,22.54000015258789,30.128500080108644,21.51000022888184,23.36000061035156,2544.216015625,2633.8919921875,2541.469970703125,2237.39990234375,61.84800033569336,59.16250028610229,65.54000091552734,61.59000015258789,1
21,2020-03-31,20.479999542236328,2584.590087890625,53.540000915527344,21.834000015258788,28.79350004196167,20.09000015258789,24.01000022888184,2571.668017578125,2612.952990722656,2626.64990234375,2447.330078125,60.22200088500976,59.99850034713745,57.08000183105469,61.66999816894531,0
22,2020-04-01,20.309999465942383,2470.5,57.060001373291016,20.997999954223634,27.470000076293946,20.479999542236328,24.489999771118164,2570.656005859375,2579.9719848632812,2584.590087890625,2475.56005859375,58.84400100708008,61.252000427246095,53.540000915527344,63.95000076293945,1
23,2020-04-02,25.31999969482422,2526.89990234375,50.90999984741211,21.54199981689453,26.44099998474121,20.309999465942383,22.600000381469727,2550.02197265625,2555.119982910156,2470.5,2630.070068359375,56.8260009765625,61.81650047302246,57.060001373291016,61.0,1
24,2020-04-03,28.34000015258789,2488.64990234375,46.79999923706055,22.907999801635743,25.79400005340576,25.31999969482422,21.51000022888184,2539.457958984375,2530.933972167969,2526.89990234375,2541.469970703125,53.07800064086914,62.059500503540036,50.90999984741211,65.54000091552734,0
25,2020-04-06,26.07999992370605,2663.679931640625,45.2400016784668,24.105999755859376,25.541500091552734,28.34000015258789,20.09000015258789,2546.86396484375,2526.7899658203123,2488.64990234375,2626.64990234375,50.710000610351564,61.598500633239745,46.79999923706055,57.08000183105469,0
26,2020-04-07,23.6299991607666,2659.409912109375,46.70000076293945,24.73599967956543,25.005000019073485,26.07999992370605,20.479999542236328,2561.8279296875,2515.648962402344,2663.679931640625,2584.590087890625,49.342000579833986,61.568500709533694,45.2400016784668,53.540000915527344,1
27,2020-04-08,25.09000015258789,2749.97998046875,43.34999847412109,25.69199981689453,24.610500049591064,23.6299991607666,20.309999465942383,2617.72392578125,2516.078967285156,2659.409912109375,2470.5,46.6,61.041000556945804,46.70000076293945,57.060001373291016,0
28,2020-04-09,22.76000022888184,2789.820068359375,41.66999816894531,25.179999923706056,24.173500061035156,25.09000015258789,25.31999969482422,2670.307958984375,2531.537976074219,2749.97998046875,2526.89990234375,44.75199966430664,59.35100040435791,43.34999847412109,50.90999984741211,0
29,2020-04-13,22.40999984741211,2761.6298828125,41.16999816894531,23.993999862670897,23.707500076293947,22.76000022888184,28.34000015258789,2724.903955078125,2534.068469238281,2789.820068359375,2488.64990234375,43.625999450683594,58.51800022125244,41.66999816894531,46.79999923706055,0
30,2020-04-14,20.11000061035156,2846.06005859375,37.7599983215332,22.8,23.27800006866455,22.40999984741211,26.07999992370605,2761.37998046875,2557.064978027344,2761.6298828125,2663.679931640625,42.129998779296876,56.27150001525879,41.16999816894531,45.2400016784668,0
31,2020-04-15,19.8700008392334,2783.360107421875,40.84000015258789,22.04800033569336,22.92400007247925,20.11000061035156,23.6299991607666,2786.17001953125,2569.773486328125,2846.06005859375,2659.409912109375,40.95799865722656,54.51799983978272,37.7599983215332,46.70000076293945,0
32,2020-04-16,19.8700008392334,2799.550048828125,40.11000061035156,21.00400047302246,22.899000072479247,19.8700008392334,25.09000015258789,2796.084033203125,2589.845983886719,2783.360107421875,2749.97998046875,40.30999908447266,52.70100002288818,40.84000015258789,43.34999847412109,0
33,2020-04-17,18.270000457763672,2874.56005859375,38.150001525878906,20.10600051879883,22.551500129699708,19.8700008392334,22.76000022888184,2813.03203125,2613.1044921875,2799.550048828125,2789.820068359375,39.60599975585937,51.00850009918213,40.11000061035156,41.66999816894531,0
34,2020-04-20,-37.630001068115234,2823.159912109375,43.83000183105469,8.09800033569336,19.548500061035156,18.270000457763672,22.40999984741211,2825.338037109375,2639.016491699219,2874.56005859375,2761.6298828125,40.13800048828125,49.898000144958495,38.150001525878906,41.16999816894531,1
35,2020-04-21,10.010000228881836,2736.56005859375,45.40999984741211,6.078000259399415,18.88100004196167,-37.630001068115234,20.11000061035156,2803.438037109375,2663.974499511719,2823.159912109375,2846.06005859375,41.66800079345703,49.089000129699706,43.83000183105469,37.7599983215332,1
36,2020-04-22,13.779999732971191,2799.31005859375,41.97999954223633,4.860000038146973,18.36950001716614,10.010000228881836,19.8700008392334,2806.62802734375,2681.5734985351564,2736.56005859375,2783.360107421875,41.896000671386716,48.104500198364256,45.40999984741211,40.84000015258789,1
37,2020-04-23,16.5,2797.800048828125,41.380001068115234,4.185999870300294,17.97000002861023,13.779999732971191,19.8700008392334,2806.27802734375,2697.685498046875,2799.31005859375,2799.550048828125,42.150000762939456,46.976000213623045,41.97999954223633,40.11000061035156,1
38,2020-04-24,16.940000534057617,2836.739990234375,35.93000030517578,3.9199998855590827,17.687000036239624,16.5,18.270000457763672,2798.714013671875,2708.018994140625,2797.800048828125,2874.56005859375,41.70600051879883,45.722500228881835,41.380001068115234,38.150001525878906,0
39,2020-04-27,12.779999732971191,2878.47998046875,33.290000915527344,14.002000045776366,17.250500011444093,16.940000534057617,-37.630001068115234,2809.77802734375,2724.869494628906,2836.739990234375,2823.159912109375,39.59800033569336,44.11000022888184,35.93000030517578,43.83000183105469,0
